Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vault Minerals Ltd,374368.281,123541.5327,0.0002669,,,AU0000355588
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vedanta Ltd,2027.818354,17002.48489,0.00003673,,,INE205A01025
31/12/2024,Indexed Balanced Growth,Listed Equity,,Veeva Systems Inc,268.366098,91131.34793,0.00019688,,,US9224751084
31/12/2024,Indexed Balanced Growth,Listed Equity,,Ventia Services Group Pty Ltd,51380.74271,184970.6737,0.00039961,,,AU0000184459
31/12/2024,Indexed Balanced Growth,Listed Equity,,Veolia Environnement SA,1111.697372,50404.59411,0.00010889,,,FR0000124141
31/12/2024,Indexed Balanced Growth,Listed Equity,,Veralto Corp,455.119493,74867.03157,0.00016174,,,US92338C1036
31/12/2024,Indexed Balanced Growth,Listed Equity,,Verbund AG,44.850225,5250.696678,0.00001134,,,AT0000746409
31/12/2024,Indexed Balanced Growth,Listed Equity,,VeriSign Inc,149.990915,50136.66917,0.00010831,,,US92343E1029
31/12/2024,Indexed Balanced Growth,Listed Equity,,Verisk Analytics Inc,267.630849,119056.0683,0.00025721,,,US92345Y1064
31/12/2024,Indexed Balanced Growth,Listed Equity,,Verizon Communications Inc,6487.107084,418992.8354,0.00090518,,,US92343V1044
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vertex Pharmaceuticals Inc,406.59302,264451.2766,0.00057131,,,US92532F1003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vertiv Holdings Co,608.786656,111708.3957,0.00024133,,,US92537N1081
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vestas Wind Systems A/S,1679.310051,36939.10088,0.0000798,,,DK0061539921
31/12/2024,Indexed Balanced Growth,Listed Equity,,Viatris Inc,1842.535459,37050.09416,0.00008004,,,US92556V1061
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vinci SA,816.862288,136261.2027,0.00029437,,,FR0000125486
31/12/2024,Indexed Balanced Growth,Listed Equity,,Visa Inc,2507.936333,1280155.374,0.00276561,,,US92826C8394
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vistra Corp,504.381215,112313.7194,0.00024264,,,US92840M1027
31/12/2024,Indexed Balanced Growth,Listed Equity,,Viva Energy Group Ltd,90002.4464,236706.434,0.00051137,,,AU0000016875
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vodafone Group PLC,36407.35368,50298.70347,0.00010866,,,GB00BH4HKS39
31/12/2024,Indexed Balanced Growth,Listed Equity,,Volkswagen AG,319.833569,47628.09317,0.00010289,,,DE0007664039
31/12/2024,Indexed Balanced Growth,Listed Equity,,Volvo AB,2773.361433,108888.9194,0.00023524,,,SE0000115446
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vonovia SE,1005.086182,49285.74276,0.00010648,,,DE000A1ML7J1
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vulcan Energy Resources Ltd,12882.5159,68921.46005,0.0001489,,,AU0000066086
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vulcan Materials Co,169.107404,70256.80346,0.00015178,,,US9291601097
31/12/2024,Indexed Balanced Growth,Listed Equity,,Vulcan Steel Ltd,4667.713478,31507.06598,0.00006807,,,AU0000181984
31/12/2024,Indexed Balanced Growth,Listed Equity,,WA1 Resources Ltd,2758.846954,36554.72215,0.00007897,,,AU0000196594
31/12/2024,Indexed Balanced Growth,Listed Equity,,Walgreens Boots Alliance Inc,1294.039269,19499.93656,0.00004213,,,US9314271084
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wal-Mart de Mexico SAB de CV,9852.344432,42007.30861,0.00009075,,,MX01WA000038
31/12/2024,Indexed Balanced Growth,Listed Equity,,Walmart Inc,7027.515528,1025496.291,0.00221545,,,US9311421039
31/12/2024,Indexed Balanced Growth,Listed Equity,,Walt Disney Co/The,2939.527839,528654.4874,0.00114209,,,US2546871060
31/12/2024,Indexed Balanced Growth,Listed Equity,,Warner Bros Discovery Inc,3482.142032,59446.40676,0.00012843,,,US9344231041
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wartsila OYJ Abp,672.01812,19230.25437,0.00004154,,,FI0009003727
31/12/2024,Indexed Balanced Growth,Listed Equity,,Waste Connections Inc,513.93946,142423.8589,0.00030769,,,CA94106B1013
31/12/2024,Indexed Balanced Growth,Listed Equity,,Waste Management Inc,755.836573,246338.1458,0.00053218,,,US94106L1098
31/12/2024,Indexed Balanced Growth,Listed Equity,,Waters Corp,79.406955,47578.76527,0.00010279,,,US9418481035
31/12/2024,Indexed Balanced Growth,Listed Equity,,Watsco Inc,52.202721,39955.33731,0.00008632,,,US9426222009
31/12/2024,Indexed Balanced Growth,Listed Equity,,Webjet Group Ltd,22525.91718,19597.54795,0.00004234,,,AU0000350118
31/12/2024,Indexed Balanced Growth,Listed Equity,,WEB Travel Group Ltd,22525.91718,103393.9599,0.00022337,,,AU000000WEB7
31/12/2024,Indexed Balanced Growth,Listed Equity,,WEC Energy Group Inc,465.412987,70689.55666,0.00015272,,,US92939U1060
31/12/2024,Indexed Balanced Growth,Listed Equity,,Weebit Nano Ltd,15572.44552,56060.80387,0.00012111,,,AU000000WBT5
31/12/2024,Indexed Balanced Growth,Listed Equity,,WEG SA,4043.872715,55789.33414,0.00012053,,,BRWEGEACNOR0
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wells Fargo & Co,5307.031501,602060.7177,0.00130067,,,US9497461015
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wesfarmers Ltd,68344.45687,4888679,0.01056136,,,AU000000WES1
31/12/2024,Indexed Balanced Growth,Listed Equity,,West African Resources Ltd,71223.19127,102205.2795,0.0002208,,,AU000000WAF6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Western Digital Corp,558.789684,53816.73303,0.00011626,,,US9581021055
31/12/2024,Indexed Balanced Growth,Listed Equity,,West Fraser Timber Co Ltd,84.553702,11826.62926,0.00002555,,,CA9528451052
31/12/2024,Indexed Balanced Growth,Listed Equity,,Westgold Resources Ltd,54888.34776,155334.0242,0.00033558,,,AU000000WGX6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Westinghouse Air Brake Technologies Corp,294.835083,90281.48764,0.00019504,,,US9297401088
31/12/2024,Indexed Balanced Growth,Listed Equity,,West Japan Railway Co,661.724626,19020.92881,0.00004109,,,JP3659000008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Westlake Corp,119.845682,22192.21467,0.00004794,,,US9604131022
31/12/2024,Indexed Balanced Growth,Listed Equity,,Westpac Banking Corp,207591.9266,6709371.067,0.01449473,,,AU000000WBC1
31/12/2024,Indexed Balanced Growth,Listed Equity,,West Pharmaceutical Services Inc,108.081689,57180.3896,0.00012353,,,US9553061055
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wharf Real Estate Investment Co Ltd,2205.748753,9108.20568,0.00001968,,,KYG9593A1040
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wheaton Precious Metals Corp,754.366074,68543.92191,0.00014808,,,CA9628791027
31/12/2024,Indexed Balanced Growth,Listed Equity,,WH Group Ltd,17521.73285,21895.2106,0.0000473,,,KYG960071028
31/12/2024,Indexed Balanced Growth,Listed Equity,,Whitbread PLC,272.042346,16211.23869,0.00003502,,,GB00B1KJJ408
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wildcat Resources Ltd,75880.13641,20867.0411,0.00004508,,,AU0000096828
31/12/2024,Indexed Balanced Growth,Listed Equity,,Williams Cos Inc/The,2135.900043,186699.361,0.00040334,,,US9694571004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Williams-Sonoma Inc,232.338869,69489.64404,0.00015012,,,US9699041011
31/12/2024,Indexed Balanced Growth,Listed Equity,,Willis Towers Watson PLC,166.901656,84438.79006,0.00018242,,,IE00BDB6Q211
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wilmar International Ltd,5440.846925,19968.89345,0.00004314,,,SG1T56930848
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wipro Ltd,7368.671336,41960.51733,0.00009065,,,INE075A01022
31/12/2024,Indexed Balanced Growth,Listed Equity,,WiseTech Global Ltd,11273.00904,1364710.474,0.00294828,,,AU000000WTC3
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wistron Corp,3676.247922,18835.34446,0.00004069,,,TW0003231007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wix.com Ltd,73.524958,25478.12594,0.00005504,,,IL0011301780
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wolters Kluwer NV,357.331298,95858.2381,0.00020709,,,NL0000395903
31/12/2024,Indexed Balanced Growth,Listed Equity,,Woodside Energy Group Ltd,118935.5218,2925813.836,0.00632084,,,AU0000224040
31/12/2024,Indexed Balanced Growth,Listed Equity,,Woolworths Group Ltd,73071.75512,2227957.814,0.00481321,,,AU000000WOW2
31/12/2024,Indexed Balanced Growth,Listed Equity,,Woori Financial Group Inc,1146.254102,19328.88074,0.00004176,,,KR7316140003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Workday Inc,333.068062,138805.703,0.00029987,,,US98138H1014
31/12/2024,Indexed Balanced Growth,Listed Equity,,Worley Ltd,31062.33382,425553.9733,0.00091935,,,AU000000WOR2
31/12/2024,Indexed Balanced Growth,Listed Equity,,WPP PLC,1821.94847,30492.88838,0.00006588,,,JE00B8KF9B49
31/12/2024,Indexed Balanced Growth,Listed Equity,,W R Berkley Corp,591.140666,55872.65263,0.00012071,,,US0844231029
31/12/2024,Indexed Balanced Growth,Listed Equity,,WSP Global Inc,211.016631,59945.02362,0.0001295,,,CA92938W2022
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wuxi Biologics Cayman Inc,8087.745429,29529.05705,0.00006379,,,KYG970081173
31/12/2024,Indexed Balanced Growth,Listed Equity,,WW Grainger Inc,71.31921,121414.8666,0.0002623,,,US3848021040
31/12/2024,Indexed Balanced Growth,Listed Equity,,Wynn Resorts Ltd,161.754909,22509.5778,0.00004863,,,US9831341071
31/12/2024,Indexed Balanced Growth,Listed Equity,,Xcel Energy Inc,863.183012,94132.46763,0.00020336,,,US98389B1008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Xero Ltd,8460.320415,1426071.609,0.00308084,,,NZXROE0001S2
31/12/2024,Indexed Balanced Growth,Listed Equity,,Xiaomi Corp,26468.98504,189868.941,0.00041019,,,KYG9830T1067
31/12/2024,Indexed Balanced Growth,Listed Equity,,XPeng Inc,1617.549086,15689.41001,0.00003389,,,KYG982AW1003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Xylem Inc/NY,374.977288,70265.47205,0.0001518,,,US98419M1009
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yageo Corp,878.623253,23417.22135,0.00005059,,,TW0002327004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yakult Honsha Co Ltd,661.724626,20313.01967,0.00004388,,,JP3931600005
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yamaha Motor Co Ltd,1470.499169,21225.03796,0.00004585,,,JP3942800008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yara International ASA,457.325242,19562.75628,0.00004226,,,NO0010208051
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yaskawa Electric Corp,367.624792,15365.29728,0.00003319,,,JP3932000007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yokogawa Electric Corp,735.249584,25675.56986,0.00005547,,,JP3955000009
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yuanta Financial Holding Co Ltd,32409.06643,54285.13113,0.00011728,,,TW0002885001
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yum! Brands Inc,400.711024,86827.7336,0.00018758,,,US9884981013
31/12/2024,Indexed Balanced Growth,Listed Equity,,Yum China Holdings Inc,1029.349418,80083.59796,0.00017301,,,US98850P1093
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zalando SE,149.255666,8085.297048,0.00001747,,,DE000ZAL1111
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zealand Pharma A/S,105.140691,16871.56635,0.00003645,,,DK0060257814
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zebra Technologies Corp,96.317696,60082.08149,0.0001298,,,US9892071054
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zijin Mining Group Co Ltd,19116.4892,56202.42677,0.00012142,,,CNE100000502
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zillow Group Inc,143.373669,17147.40993,0.00003704,,,US98954M2008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zimmer Biomet Holdings Inc,294.835083,50300.29896,0.00010867,,,US98956P1021
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zip Co Ltd,72913.81957,215824.9059,0.00046626,,,AU0000218307
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zoetis Inc,712.456847,187483.7987,0.00040503,,,US98978V1035
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zomato Ltd,12005.89047,62976.38413,0.00013605,,,INE758T01015
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zoom Communications Inc,394.829027,52042.3111,0.00011243,,,US98980L1017
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zscaler Inc,151.461414,44133.33425,0.00009534,,,US98980G1022
31/12/2024,Indexed Balanced Growth,Listed Equity,,ZTO Express Cayman Inc,1470.499169,46259.53635,0.00009994,,,KYG9897K1058
31/12/2024,Indexed Balanced Growth,Listed Equity,,Zurich Insurance Group AG,238.956115,229457.1535,0.00049571,,,CH0011075394
31/12/2024,Indexed Balanced Growth,Listed Equity Total,,,20738979.87,327433708.7,0.70737806,,,
31/12/2024,Indexed Balanced Growth,Listed Infrastructure,,APA Group,77295.81328,538751.8185,0.0011639,,,AU000000APA1
31/12/2024,Indexed Balanced Growth,Listed Infrastructure,,Atlas Arteria Ltd,64944.53515,308486.5419,0.00066645,,,AU0000013559
31/12/2024,Indexed Balanced Growth,Listed Infrastructure,,Dalrymple Bay Infrastructure Ltd,13980.88588,50331.18917,0.00010873,,,AU0000120628
31/12/2024,Indexed Balanced Growth,Listed Infrastructure,,HKT Trust & HKT Ltd,12499.24294,24948.95946,0.0000539,,,HK0000093390
31/12/2024,Indexed Balanced Growth,Listed Infrastructure,,Transurban Group,184480.9299,2470199.652,0.00533655,,,AU000000TCL6
31/12/2024,Indexed Balanced Growth,Listed Infrastructure Total,,,353201.4072,3392718.161,0.00732953,,,
31/12/2024,Indexed Balanced Growth,Listed Property,,Abacus Group,31743.61036,34917.9714,0.00007544,,,AU0000291882
31/12/2024,Indexed Balanced Growth,Listed Property,,Abacus Storage King,38721.49025,43561.67653,0.00009411,,,AU0000286213
31/12/2024,Indexed Balanced Growth,Listed Property,,Alexandria Real Estate Equities Inc,250.720108,39502.13682,0.00008534,,,US0152711091
31/12/2024,Indexed Balanced Growth,Listed Property,,American Homes 4 Rent,525.703453,31772.30353,0.00006864,,,US02665T3068
31/12/2024,Indexed Balanced Growth,Listed Property,,American Tower Corp,708.04535,209743.3549,0.00045312,,,US03027X1000
31/12/2024,Indexed Balanced Growth,Listed Property,,Arena REIT,23256.72806,90468.67215,0.00019545,,,AU000000ARF6
31/12/2024,Indexed Balanced Growth,Listed Property,,AvalonBay Communities Inc,238.956115,84895.70356,0.00018341,,,US0534841012
31/12/2024,Indexed Balanced Growth,Listed Property,,BWP Trust,41607.40353,136472.2836,0.00029483,,,AU000000BWP3
31/12/2024,Indexed Balanced Growth,Listed Property,,BXP Inc,261.748852,31436.0739,0.00006791,,,US1011211018
31/12/2024,Indexed Balanced Growth,Listed Property,,Camden Property Trust,186.753394,35000.99033,0.00007562,,,US1331311027
31/12/2024,Indexed Balanced Growth,Listed Property,,CapitaLand Ascendas REIT,7634.831685,23230.49002,0.00005019,,,SG1M77906915
31/12/2024,Indexed Balanced Growth,Listed Property,,CapitaLand Integrated Commercial Trust,9094.30211,20780.3296,0.00004489,,,SG1M51904654
31/12/2024,Indexed Balanced Growth,Listed Property,,Centuria Capital Group,43111.38073,76522.70439,0.00016532,,,AU000000CNI5
31/12/2024,Indexed Balanced Growth,Listed Property,,Centuria Industrial REIT,39125.66169,110334.366,0.00023836,,,AU000000CIP0
31/12/2024,Indexed Balanced Growth,Listed Property,,Centuria Office REIT,12868.87601,14155.76361,0.00003058,,,AU0000077893
31/12/2024,Indexed Balanced Growth,Listed Property,,Charter Hall Group,27198.65588,390300.7119,0.00084319,,,AU000000CHC0
31/12/2024,Indexed Balanced Growth,Listed Property,,Charter Hall Long Wale REIT,39270.67524,146872.3254,0.0003173,,,AU000000CLW0
31/12/2024,Indexed Balanced Growth,Listed Property,,Charter Hall Retail REIT,34648.90665,109144.0559,0.00023579,,,AU000000CQR9
31/12/2024,Indexed Balanced Growth,Listed Property,,Charter Hall Social Infrastructure REIT,29052.24496,74664.26956,0.0001613,,,AU0000030645
31/12/2024,Indexed Balanced Growth,Listed Property,,Covivio SA/France,180.136148,14689.88966,0.00003174,,,FR0000064578
31/12/2024,Indexed Balanced Growth,Listed Property,,Cromwell Property Group,116963.4811,44446.1228,0.00009602,,,AU000000CMW8
31/12/2024,Indexed Balanced Growth,Listed Property,,Crown Castle Inc,663.195125,97216.48672,0.00021002,,,US22822V1017
31/12/2024,Indexed Balanced Growth,Listed Property,,Dexus,65237.43381,434481.3092,0.00093864,,,AU000000DXS1
31/12/2024,Indexed Balanced Growth,Listed Property,,Dexus Industria REIT,17993.16681,46242.43871,0.0000999,,,AU0000192833
31/12/2024,Indexed Balanced Growth,Listed Property,,Digital Realty Trust Inc,478.64748,137088.8438,0.00029616,,,US2538681030
31/12/2024,Indexed Balanced Growth,Listed Property,,Equinix Inc,146.314667,222819.4085,0.00048137,,,US29444U7000
31/12/2024,Indexed Balanced Growth,Listed Property,,Equity LifeStyle Properties Inc,452.913744,48718.49036,0.00010525,,,US29472R1086
31/12/2024,Indexed Balanced Growth,Listed Property,,Equity Residential,588.934917,68258.04952,0.00014746,,,US29476L1070
31/12/2024,Indexed Balanced Growth,Listed Property,,Essex Property Trust Inc,116.169434,53556.32969,0.0001157,,,US2971781057
31/12/2024,Indexed Balanced Growth,Listed Property,,Extra Space Storage Inc,327.921315,79232.86273,0.00017117,,,US30225T1025
31/12/2024,Indexed Balanced Growth,Listed Property,,Gaming and Leisure Properties Inc,576.435674,44837.50484,0.00009687,,,US36467J1088
31/12/2024,Indexed Balanced Growth,Listed Property,,Gecina SA,136.021173,20576.38607,0.00004445,,,FR0010040865
31/12/2024,Indexed Balanced Growth,Listed Property,,Goodman Group,115267.1096,4108119.788,0.00887506,,,AU000000GMG2
31/12/2024,Indexed Balanced Growth,Listed Property,,GPT Group/The,115483.1942,504661.5587,0.00109026,,,AU000000GPT8
31/12/2024,Indexed Balanced Growth,Listed Property,,Growthpoint Properties Australia Ltd,25681.0388,61120.87234,0.00013204,,,AU000000GOZ8
31/12/2024,Indexed Balanced Growth,Listed Property,,HealthCo REIT,41250.61276,42075.62502,0.0000909,,,AU0000169302
31/12/2024,Indexed Balanced Growth,Listed Property,,Healthpeak Properties Inc,869.065009,28451.82818,0.00006147,,,US42250P1030
31/12/2024,Indexed Balanced Growth,Listed Property,,HomeCo Daily Needs REIT,121951.373,139634.3257,0.00030166,,,AU0000113136
31/12/2024,Indexed Balanced Growth,Listed Property,,Host Hotels & Resorts Inc,1210.220816,34245.44785,0.00007398,,,US44107P1049
31/12/2024,Indexed Balanced Growth,Listed Property,,Ingenia Communities Group,19653.64379,90013.68854,0.00019446,,,AU000000INA9
31/12/2024,Indexed Balanced Growth,Listed Property,,Invitation Homes Inc,1007.291931,52011.82765,0.00011236,,,US46187W1071
31/12/2024,Indexed Balanced Growth,Listed Property,,Iron Mountain Inc,486.735225,82630.60546,0.00017851,,,US46284V1017
31/12/2024,Indexed Balanced Growth,Listed Property,,Japan Real Estate Investment Corp,18.38124,20382.53751,0.00004403,,,JP3027680002
31/12/2024,Indexed Balanced Growth,Listed Property,,Kimco Realty Corp,928.620225,35141.03332,0.00007592,,,US49446R1095
31/12/2024,Indexed Balanced Growth,Listed Property,,Klepierre SA,442.62025,20579.2756,0.00004446,,,FR0000121964
31/12/2024,Indexed Balanced Growth,Listed Property,,Land Securities Group PLC,2038.111848,24076.19615,0.00005201,,,GB00BYW0PQ60
31/12/2024,Indexed Balanced Growth,Listed Property,,Lendlease Corp Ltd,40743.06533,253829.297,0.00054837,,,AU000000LLC3
31/12/2024,Indexed Balanced Growth,Listed Property,,Link REIT,4526.196442,30914.78929,0.00006679,,,HK0823032773
31/12/2024,Indexed Balanced Growth,Listed Property,,Mid-America Apartment Communities Inc,202.193636,50477.38382,0.00010905,,,US59522J1034
31/12/2024,Indexed Balanced Growth,Listed Property,,Mirvac Group,233797.7421,438370.7665,0.00094704,,,AU000000MGR9
31/12/2024,Indexed Balanced Growth,Listed Property,,National Storage REIT,77484.61805,181314.0062,0.00039171,,,AU000000NSR2
